#desk numbers generated by gendesk.cgi Wed Apr 24 16:20:50 BST 2013						
18-Mar	15:00	218	C350	m3	1	780136
18-Mar	15:00	344+308	C350	m3	59	119882
18-Mar	15:00	344+308	C350	m3	60	448606
18-Mar	15:00	344+308	C350	m3	61	283913
18-Mar	15:00	344+308	C350	m3	62	646049
18-Mar	15:00	344+308	C350	m3	63	868651
18-Mar	15:00	344+308	C350	m3	64	898898
18-Mar	15:00	344+308	C350	m3	65	963558
18-Mar	15:00	344+308	C350	m3	66	944864
18-Mar	15:00	344+308	C350	m3	67	427823
18-Mar	15:00	344+308	C350	m3	68	713982
18-Mar	15:00	344+308	C350	m3	69	100048
18-Mar	15:00	344+308	C350	m3	70	227814
18-Mar	15:00	344+308	C350	m3	71	638774
18-Mar	15:00	344+308	C350	m3	72	248513
18-Mar	15:00	344+308	C350	m3	73	574295
18-Mar	15:00	344+308	C350	m3	74	369569
18-Mar	15:00	344+308	C350	m3	75	110552
18-Mar	15:00	344+308	C350	m3	76	675265
18-Mar	15:00	344+308	C350	m3	77	629831
18-Mar	15:00	344+308	C350	m3	78	574994
18-Mar	15:00	344+308	C350	m3	79	758846
18-Mar	15:00	344+308	C350	m3	80	807714
18-Mar	15:00	344+308	C350	m3	81	352740
18-Mar	15:00	344+308	C350	m3	82	481021
18-Mar	15:00	344+308	C350	m3	83	670773
18-Mar	15:00	344+308	C350	m3	84	951407
18-Mar	15:00	344+308	C350	m3	85	638156
18-Mar	15:00	344+308	C350	m3	86	580044
18-Mar	15:00	344+308	C350	m3	87	846710
18-Mar	15:00	344+308	C350	m3	88	498649
18-Mar	15:00	210	C350	m3	2	360180
18-Mar	15:00	344+308	C350	m3	89	866592
18-Mar	15:00	344+308	C350	m3	90	847256
18-Mar	15:00	344+308	C350	m3	91	544094
18-Mar	15:00	344+308	C350	m3	92	512641
18-Mar	15:00	344+308	C350	m3	93	715907
18-Mar	15:00	344+308	C350	m3	94	442992
18-Mar	15:00	344+308	C350	m3	95	476200
18-Mar	15:00	218	C350	m3	2	660771
18-Mar	15:00	344+308	C350	m3	96	770816
18-Mar	15:00	344+308	C350	m3	97	190182
18-Mar	15:00	344+308	C350	m3	98	660819
18-Mar	15:00	344+308	C350	m3	99	898631
18-Mar	15:00	344+308	C350	m3	100	728957
18-Mar	15:00	344+308	C350	m3	101	809333
18-Mar	15:00	344+308	C350	m3	102	472926
18-Mar	15:00	344+308	C350	m3	103	998526
18-Mar	15:00	344+308	C350	m3	104	819885
18-Mar	15:00	344+308	C350	m3	105	148192
18-Mar	15:00	344+308	C350	m3	106	628358
18-Mar	15:00	344+308	C350	o3	107	394879
29-Apr	10:00	308	C481	m4	1	807038
29-Apr	10:00	308	C481	m4	2	436072
29-Apr	10:00	308	C481	m4	3	647619
29-Apr	10:00	308	C481	m4	4	288060
29-Apr	10:00	308	C481	m4	5	106845
29-Apr	10:00	210	C481	m4	1	599026
29-Apr	10:00	308	C481	m4	6	826217
29-Apr	10:00	308	C481	m4	7	586890
29-Apr	10:00	308	C481	m4	8	445736
29-Apr	10:00	308	C481	m4	9	324866
29-Apr	10:00	308	C481	m4	10	847071
29-Apr	10:00	308	C481	m4	11	312329
29-Apr	10:00	218	C481	m4	1	172122
29-Apr	10:00	308	C481	m4	12	391165
29-Apr	10:00	218	C481	m4	2	724970
29-Apr	10:00	308	C481	m4	13	788030
29-Apr	10:00	308	C481	m4	14	734158
29-Apr	10:00	308	C481	m4	15	201170
29-Apr	10:00	308	C481	m4	16	448801
29-Apr	10:00	308	C481	m4	17	504975
29-Apr	10:00	308	C481	m4	18	291353
29-Apr	10:00	308	C481	m4	19	109621
29-Apr	10:00	308	C481	m4	20	403606
29-Apr	10:00	308	C481	m4	21	920310
29-Apr	10:00	308	C481	mac	22	818954
29-Apr	10:00	308	C481	mac	23	776533
29-Apr	10:00	308	C481	mac	24	918837
29-Apr	10:00	308	C481	mac	25	638839
29-Apr	10:00	308	C481	mac	26	824725
29-Apr	10:00	308	C481	mac	27	547195
29-Apr	10:00	308	C481	mcss	28	933718
29-Apr	10:00	341+344	C231	bm2	1	631764
29-Apr	10:00	341+344	C231	bm2	2	883268
29-Apr	10:00	341+344	C231	bm2	3	581338
29-Apr	10:00	341+344	C231	bm2	4	819824
29-Apr	10:00	341+344	C231	bm2	5	890114
29-Apr	10:00	341+344	C231	bm2	6	180365
29-Apr	10:00	341+344	C231	bm2	7	646042
29-Apr	10:00	341+344	C231	bm2	8	477004
29-Apr	10:00	341+344	C231	bm2	9	526102
29-Apr	10:00	341+344	C231	bm2	10	870909
29-Apr	10:00	341+344	C231	bm2	11	324076
29-Apr	10:00	341+344	C231	bm2	12	738431
29-Apr	10:00	341+344	C231	bm2	13	943032
29-Apr	10:00	341+344	C231	bm2	14	615242
29-Apr	10:00	341+344	C231	bm2	15	463401
29-Apr	10:00	341+344	C231	bm2	16	731062
29-Apr	10:00	341+344	C231	bm2	17	349401
29-Apr	10:00	341+344	C231	bm2	18	564572
29-Apr	10:00	341+344	C231	bm2	19	179863
29-Apr	10:00	341+344	C231	bm2	20	754376
29-Apr	10:00	341+344	C231	bm2	21	755926
29-Apr	10:00	218	C231	bm2	3	189485
29-Apr	10:00	341+344	C231	bm2	22	157983
29-Apr	10:00	341+344	C231	bm2	23	676236
29-Apr	10:00	341+344	C231	bm2	24	908439
29-Apr	10:00	341+344	C231	bm2	25	834517
29-Apr	10:00	341+344	C231	bm2	26	595074
29-Apr	10:00	218	C231	bm2	4	547279
29-Apr	10:00	341+344	C231	bm2	27	659242
29-Apr	10:00	341+344	C231	bm2	28	142269
29-Apr	10:00	341+344	C231	bm2	29	480998
29-Apr	10:00	341+344	C231	bm2	30	291006
29-Apr	10:00	341+344	C231	bm2	31	925537
29-Apr	10:00	341+344	C231	bm2	32	962336
29-Apr	10:00	341+344	C231	bm2	33	110831
29-Apr	10:00	341+344	C231	bm2	34	815651
29-Apr	10:00	218	C231	bm2	5	142702
29-Apr	10:00	341+344	C231	bm2	35	656873
29-Apr	10:00	341+344	C231	bm2	36	292656
29-Apr	10:00	341+344	C231	bm2	37	568804
29-Apr	10:00	341+344	C231	bm2	38	527782
29-Apr	10:00	341+344	C231	bm2	39	516733
29-Apr	10:00	341+344	C231	bm2	40	307235
29-Apr	10:00	341+344	C231	bm2	41	470814
29-Apr	10:00	341+344	C231	bm2	42	131975
29-Apr	10:00	341+344	C231	bm2	43	670637
29-Apr	10:00	341+344	C231	bm2	44	201877
29-Apr	10:00	341+344	C231	bm2	45	381376
29-Apr	10:00	341+344	C231	bm2	46	235210
29-Apr	10:00	341+344	C231	bm2	47	281740
29-Apr	10:00	341+344	C231	bm2	48	135753
29-Apr	10:00	341+344	C231	bm2	49	891136
29-Apr	10:00	341+344	C231	bm2	50	371226
29-Apr	10:00	341+344	C231	bm2	51	193737
29-Apr	10:00	341+344	C231	bm2	52	567373
29-Apr	10:00	341+344	C231	bm2	53	279665
29-Apr	10:00	218	C231	bm2	6	928254
29-Apr	10:00	341+344	C231	bm2	54	162447
29-Apr	10:00	341+344	C231	bm2	55	726945
29-Apr	10:00	341+344	C231	bm2	56	587496
29-Apr	10:00	341+344	C231	bm2	57	204716
29-Apr	10:00	218	C231	bm2	7	207943
29-Apr	10:00	341+344	C231	bm2	58	778503
29-Apr	10:00	341+344	C231	bm2	59	130254
29-Apr	10:00	341+344	C231	bm2	60	170280
29-Apr	10:00	341+344	C231	bm2	61	789335
29-Apr	10:00	341+344	C231	bm2	62	845905
29-Apr	10:00	341+344	C231	bm2	63	212982
29-Apr	10:00	341+344	C231	bm2	64	446209
29-Apr	10:00	341+344	C231	bm2	65	138562
29-Apr	10:00	341+344	C231	bm2	66	681787
29-Apr	10:00	341+344	C231	bm2	67	873991
29-Apr	10:00	341+344	C231	bm2	68	555295
29-Apr	10:00	341+344	C231	bm2	69	889023
29-Apr	10:00	341+344	C231	bm2	70	344806
29-Apr	10:00	341+344	C231	bm2	71	587271
29-Apr	10:00	341+344	C231	bm2	72	559661
29-Apr	10:00	210	C231	bm2	2	446684
29-Apr	10:00	341+344	C231	bm2	73	868647
29-Apr	10:00	341+344	C231	bm2	74	694871
29-Apr	10:00	341+344	C231	bm2	75	628425
29-Apr	10:00	341+344	C231	bm2	76	904401
29-Apr	10:00	341+344	C231	bm2	77	586007
29-Apr	10:00	341+344	C231	bm2	78	899651
29-Apr	10:00	341+344	C231	bm2	79	998138
29-Apr	10:00	341+344	C231	bm2	80	153380
29-Apr	10:00	341+344	C231	bm2	81	179317
29-Apr	10:00	341+344	C231	bm2	82	926392
29-Apr	10:00	341+344	C231	bm2	83	215828
29-Apr	10:00	341+344	C231	bm2	84	806262
29-Apr	10:00	341+344	C231	bm2	85	513889
29-Apr	10:00	341+344	C231	bm2	86	320544
29-Apr	10:00	341+344	C231	bm2	87	914206
29-Apr	10:00	218	C231	bm2	8	292392
29-Apr	10:00	341+344	C231	bm2	88	350798
29-Apr	10:00	341+344	C231	bm2	89	984486
29-Apr	10:00	341+344	C231	bm2	90	981727
29-Apr	10:00	341+344	C231	bm2	91	196704
29-Apr	10:00	341+344	C231	bm2	92	197469
29-Apr	10:00	341+344	C231	bm2	93	427936
29-Apr	10:00	341+344	C231	bm2	94	235267
29-Apr	10:00	341+344	C231	bm2	95	779256
29-Apr	10:00	341+344	C231	bm2	96	301928
29-Apr	10:00	341+344	C231	bm2	97	690562
29-Apr	10:00	341+344	C231	mcs	98	668280
29-Apr	10:00	341+344	C231	mcs	99	546735
29-Apr	10:00	341+344	C231	mcs	100	277833
29-Apr	10:00	341+344	C231	mcs	101	227941
29-Apr	10:00	341+344	C231	mcs	102	893419
29-Apr	10:00	341+344	C231	mcs	103	146481
29-Apr	10:00	341+344	C231	mcs	104	822812
29-Apr	10:00	341+344	C231	mcs	105	521845
29-Apr	10:00	341+344	C231	mcs	106	950883
29-Apr	10:00	341+344	C231	mcs	107	408820
29-Apr	10:00	341+344	C231	mcs	108	421496
29-Apr	10:00	341+344	C231	mcs	109	949021
29-Apr	10:00	341+344	C231	mcs	110	462201
29-Apr	10:00	341+344	C231	mcs	111	500813
29-Apr	10:00	341+344	C231	mcs	112	875414
29-Apr	10:00	341+344	C231	mcs	113	578029
29-Apr	10:00	341+344	C231	mcs	114	307076
29-Apr	10:00	341+344	C231	mcs	115	389303
29-Apr	10:00	341+344	C231	mcs	116	798573
29-Apr	10:00	341+344	C231	mcs	117	221282
29-Apr	10:00	341+344	C231	mcs	118	581696
29-Apr	10:00	341+344	MC231	jmc2	119	149372
29-Apr	10:00	341+344	MC231	jmc2	120	205768
29-Apr	10:00	341+344	MC231	jmc2	121	563424
29-Apr	10:00	341+344	MC231	jmc2	122	246077
29-Apr	10:00	341+344	MC231	jmc2	123	303237
29-Apr	10:00	341+344	MC231	jmc2	124	891361
29-Apr	10:00	341+344	MC231	jmc2	125	381344
29-Apr	10:00	341+344	MC231	jmc2	126	982494
29-Apr	10:00	341+344	MC231	jmc2	127	193290
29-Apr	10:00	341+344	MC231	jmc2	128	971906
29-Apr	10:00	341+344	MC231	jmc2	129	650774
29-Apr	10:00	341+344	MC231	jmc2	130	640026
29-Apr	10:00	341+344	MC231	jmc2	131	249740
29-Apr	10:00	341+344	MC231	jmc2	132	778715
29-Apr	10:00	341+344	MC231	jmc2	133	533446
29-Apr	10:00	341+344	MC231	jmc2	134	296221
29-Apr	10:00	341+344	MC231	jmc2	135	601528
29-Apr	10:00	341+344	MC231	jmc2	136	955291
29-Apr	10:00	341+344	MC231	jmc2	137	247104
29-Apr	14:30	341+344	C317	b3	1	910348
29-Apr	14:30	341+344	C317	b3	2	376787
29-Apr	14:30	341+344	C317	b3	3	196126
29-Apr	14:30	341+344	C317	b3	4	372550
29-Apr	14:30	341+344	C317	b3	5	777600
29-Apr	14:30	341+344	C317	b3	6	971540
29-Apr	14:30	341+344	C317	b3	7	850579
29-Apr	14:30	341+344	C317	b3	8	984676
29-Apr	14:30	341+344	C317	b3	9	360844
29-Apr	14:30	341+344	C317	b3	10	649153
29-Apr	14:30	341+344	C317	b3	11	205959
29-Apr	14:30	341+344	C317	b3	12	842541
29-Apr	14:30	341+344	C317	b3	13	698526
29-Apr	14:30	341+344	C317	b3	14	311727
29-Apr	14:30	341+344	C317	b3	15	405965
29-Apr	14:30	341+344	C317	b3	16	844603
29-Apr	14:30	341+344	C317	b3	17	514965
29-Apr	14:30	341+344	C317	b3	18	297326
29-Apr	14:30	341+344	C317	jmcb3	19	225948
29-Apr	14:30	341+344	C317	jmcb3	20	497459
29-Apr	14:30	341+344	C317	jmcb3	21	390617
29-Apr	14:30	341+344	C317	jmcb3	22	197855
29-Apr	14:30	341+344	C317	jmcb3	23	148234
29-Apr	14:30	341+344	C317	jmcb3	24	930643
29-Apr	14:30	341+344	C317	jmcb3	25	347595
29-Apr	14:30	341+344	C317	jmcm3	26	826950
29-Apr	14:30	341+344	C317	jmcm3	27	464089
29-Apr	14:30	341+344	C317	jmcm3	28	543817
29-Apr	14:30	341+344	C317	mcs	29	428479
29-Apr	14:30	341+344	C317	mcs	30	419380
29-Apr	14:30	341+344	C317	mcs	31	690922
29-Apr	14:30	341+344	C317	mcs	32	338828
29-Apr	14:30	341+344	C317	mcs	33	696167
29-Apr	14:30	341+344	C317	mcs	34	787049
29-Apr	14:30	341+344	C317	mcs	35	611378
29-Apr	14:30	341+344	C317	mcs	36	473768
29-Apr	14:30	341+344	C317	mcss	37	758590
29-Apr	14:30	341+344	C317	mcss	38	461958
29-Apr	14:30	341+344	C317	mcss	39	458445
29-Apr	14:30	341+344	C317	mcss	40	119434
29-Apr	14:30	341+344	C317	mcss	41	111111
29-Apr	14:30	341+344	C317	mcss	42	564404
29-Apr	14:30	341+344	C317	mcss	43	861976
29-Apr	14:30	341+344	C317	mcss	44	709638
29-Apr	14:30	341+344	C317	mcss	45	776132
29-Apr	14:30	341+344	C317	mcss	46	267941
29-Apr	14:30	341+344	C317	mcss	47	554242
29-Apr	14:30	341+344	C317	mcss	48	291097
29-Apr	14:30	341+344	C317	mcss	49	465268
29-Apr	14:30	341+344	C317	mcss	50	680190
29-Apr	14:30	341+344	C317	o3	51	688557
29-Apr	14:30	341+344	C317	x4	52	755885
29-Apr	14:30	341+344	C317	x4	53	778045
29-Apr	14:30	341+344	C317	x4	54	736792
29-Apr	14:30	341+344	C317	x4	55	686529
29-Apr	14:30	341+344	C317	x4	56	125641
29-Apr	14:30	341+344	C317	x4	57	563742
29-Apr	14:30	341+344	C317	x4	58	150618
29-Apr	14:30	341+344	C317	x4	59	569458
29-Apr	14:30	341+344	C317	x4	60	892222
29-Apr	14:30	341+344	C317	x4	61	469999
29-Apr	14:30	341+344	C317	x4	62	260381
29-Apr	14:30	341+344	C317	x4	63	231050
29-Apr	14:30	341+344	C317	x4	64	166167
29-Apr	14:30	341+344	C317	x4	65	947430
29-Apr	14:30	341+344	C491	jmc4	66	742428
29-Apr	14:30	341+344	C491	jmc4	67	539935
29-Apr	14:30	341+344	C491	m4	68	706020
29-Apr	14:30	341+344	C491	m4	69	204386
29-Apr	14:30	341+344	C491	m4	70	898381
29-Apr	14:30	341+344	C491	m4	71	725455
29-Apr	14:30	341+344	C491	m4	72	215498
29-Apr	14:30	341+344	C491	m4	73	462786
29-Apr	14:30	341+344	C491	m4	74	587431
29-Apr	14:30	341+344	C491	m4	75	825136
29-Apr	14:30	341+344	C491	m4	76	238918
29-Apr	14:30	341+344	C491	m4	77	755373
29-Apr	14:30	341+344	C491	m4	78	379378
29-Apr	14:30	341+344	C491	m4	79	430016
29-Apr	14:30	341+344	C491	m4	80	220641
29-Apr	14:30	341+344	C491	m4	81	959569
29-Apr	14:30	341+344	C491	m4	82	118574
29-Apr	14:30	341+344	C491	m4	83	876527
29-Apr	14:30	341+344	C491	m4	84	737614
29-Apr	14:30	341+344	C491	mac	85	755366
29-Apr	14:30	341+344	C491	mac	86	563056
29-Apr	14:30	341+344	C491	mac	87	763255
29-Apr	14:30	341+344	C491	mac	88	319109
29-Apr	14:30	341+344	C491	mcss	89	613675
29-Apr	14:30	341+344	C491	mcss	90	332714
30-Apr	10:00	219	C333	b3	1	211331
30-Apr	10:00	219	C333	b3	2	983674
30-Apr	10:00	219	C333	b3	3	493095
30-Apr	10:00	219	C333	b3	4	342382
30-Apr	10:00	219	C333	b3	5	149841
30-Apr	10:00	219	C333	b3	6	440526
30-Apr	10:00	219	C333	b3	7	984810
30-Apr	10:00	144	C333	b3	1	589777
30-Apr	10:00	219	C333	b3	8	146546
30-Apr	10:00	219	C333	b3	9	189197
30-Apr	10:00	219	C333	b3	10	488159
30-Apr	10:00	219	C333	b3	11	772002
30-Apr	10:00	219	C333	b3	12	304696
30-Apr	10:00	219	C333	b3	13	850945
30-Apr	10:00	219	C333	b3	14	359433
30-Apr	10:00	219	C333	b3	15	129832
30-Apr	10:00	219	C333	b3	16	989864
30-Apr	10:00	219	C333	b3	17	114806
30-Apr	10:00	219	C333	b3	18	409211
30-Apr	10:00	219	C333	b3	19	419881
30-Apr	10:00	219	C333	b3	20	235448
30-Apr	10:00	219	C333	b3	21	368780
30-Apr	10:00	219	C333	b3	22	438455
30-Apr	10:00	210	C333	b3	1	111975
30-Apr	10:00	219	C333	b3	23	106395
30-Apr	10:00	219	C333	b3	24	193822
30-Apr	10:00	219	C333	jmcb3	25	575032
30-Apr	10:00	219	C333	jmcb3	26	769651
30-Apr	10:00	219	C333	jmcm3	27	412932
30-Apr	10:00	219	C333	jmcm3	28	188708
30-Apr	10:00	219	C333	mcs	29	102366
30-Apr	10:00	219	C333	mcs	30	524264
30-Apr	10:00	219	C333	mcs	31	172382
30-Apr	10:00	219	C333	mcs	32	495461
30-Apr	10:00	219	C333	mcs	33	766646
30-Apr	10:00	219	C333	mcs	34	222224
30-Apr	10:00	219	C333	mcs	35	835988
30-Apr	10:00	219	C333	mcs	36	751456
30-Apr	10:00	219	C333	mcss	37	712002
30-Apr	10:00	219	C333	mcss	38	882535
30-Apr	10:00	219	C333	mcss	39	840654
30-Apr	10:00	219	C333	mcss	40	200161
30-Apr	10:00	219	C333	mcss	41	654537
30-Apr	10:00	219	C333	mcss	42	145350
30-Apr	10:00	219	C333	mcss	43	951107
30-Apr	10:00	219	C333	mcss	44	913971
30-Apr	10:00	219	C333	mcss	45	175183
30-Apr	10:00	219	C333	mcss	46	940972
30-Apr	10:00	219	C333	mcss	47	928777
30-Apr	10:00	219	C333	mcss	48	484394
30-Apr	10:00	219	C333	mcss	49	360853
30-Apr	10:00	219	C333	mcss	50	164226
30-Apr	10:00	219	C333	mcss	51	753175
30-Apr	10:00	219	C333	mcss	52	699309
30-Apr	10:00	219	C333	mcss	53	176202
30-Apr	10:00	219	C333	mcss	54	759571
30-Apr	10:00	219	C333	mcss	55	793132
30-Apr	10:00	219	C333	mcss	56	651234
30-Apr	10:00	219	C333	mcss	57	529222
30-Apr	10:00	219	C333	mcss	58	206064
30-Apr	10:00	219	C333	o4	59	739943
30-Apr	10:00	219	C436	ind	60	531589
30-Apr	10:00	219	C436	ise4	61	630328
30-Apr	10:00	219	C436	m4	62	812326
30-Apr	10:00	219	C436	m4	63	927050
30-Apr	10:00	219	C436	m4	64	396974
30-Apr	10:00	219	C436	m4	65	934550
30-Apr	10:00	219	C436	m4	66	763039
30-Apr	10:00	219	C436	m4	67	148431
30-Apr	10:00	219	C436	m4	68	646553
30-Apr	10:00	219	C436	m4	69	645574
30-Apr	10:00	219	C436	m4	70	889085
30-Apr	10:00	219	C436	mac	71	746715
30-Apr	10:00	219	C436	mac	72	300111
30-Apr	10:00	219	C436	mac	73	934436
30-Apr	10:00	219	C436	mac	74	697822
30-Apr	10:00	219	C436	mac	75	214082
30-Apr	10:00	219	C436	mac	76	109619
30-Apr	10:00	219	C436	mac	77	638795
30-Apr	10:00	219	C436	mac	78	142860
30-Apr	10:00	219	C436	mcss	79	494013
30-Apr	10:00	219	C436	mcss	80	899649
30-Apr	10:00	219	C436	mcss	81	207086
30-Apr	10:00	219	C436	mcss	82	247189
30-Apr	10:00	219	C436	mcss	83	598958
30-Apr	10:00	219	C436	mcss	84	283288
30-Apr	10:00	219	C436	mcss	85	906761
30-Apr	10:00	219	C436	mcss	86	392091
30-Apr	10:00	219	C436	mcss	87	834523
30-Apr	10:00	219	C436	mcss	88	435983
30-Apr	10:00	219	C436	mcss	89	498155
30-Apr	10:00	219	C436	mcss	90	574467
30-Apr	14:30	219	C499	jmc4	1	867572
30-Apr	14:30	219	C499	jmc4	2	128484
30-Apr	14:30	219	C499	jmc4	3	386793
30-Apr	14:30	219	C499	jmc4	4	794623
30-Apr	14:30	219	C499	jmc4	5	425458
30-Apr	14:30	219	C499	m4	6	321344
30-Apr	14:30	218	C499	m4	1	557663
30-Apr	14:30	219	C499	m4	7	473889
30-Apr	14:30	219	C499	m4	8	867897
30-Apr	14:30	219	C499	m4	9	203237
30-Apr	14:30	219	C499	m4	10	362975
30-Apr	14:30	219	C499	m4	11	614612
30-Apr	14:30	219	C499	m4	12	403348
30-Apr	14:30	219	C499	m4	13	297411
30-Apr	14:30	219	C499	m4	14	312435
30-Apr	14:30	219	C499	m4	15	517431
30-Apr	14:30	219	C499	m4	16	307030
30-Apr	14:30	219	C499	m4	17	851230
30-Apr	14:30	219	C499	m4	18	560292
30-Apr	14:30	219	C499	m4	19	701044
30-Apr	14:30	219	C499	m4	20	750880
30-Apr	14:30	218	C499	m4	2	667378
30-Apr	14:30	219	C499	m4	21	848234
30-Apr	14:30	219	C499	m4	22	349839
30-Apr	14:30	219	C499	m4	23	850667
30-Apr	14:30	219	C499	m4	24	754995
30-Apr	14:30	219	C499	m4	25	641930
30-Apr	14:30	219	C499	m4	26	685191
30-Apr	14:30	219	C499	m4	27	190979
30-Apr	14:30	219	C499	m4	28	140085
30-Apr	14:30	219	C499	m4	29	259658
30-Apr	14:30	219	C499	m4	30	958552
30-Apr	14:30	219	C499	m4	31	168569
30-Apr	14:30	219	C499	m4	32	546452
30-Apr	14:30	219	C499	m4	33	753176
30-Apr	14:30	219	C499	m4	34	494028
30-Apr	14:30	219	C499	m4	35	767796
30-Apr	14:30	219	C499	m4	36	310839
30-Apr	14:30	219	C499	m4	37	867918
30-Apr	14:30	219	C499	mac	38	635694
30-Apr	14:30	219	C499	mac	39	414076
30-Apr	14:30	219	C499	mac	40	230894
30-Apr	14:30	219	C499	mac	41	250306
30-Apr	14:30	219	C499	mac	42	717425
30-Apr	14:30	219	C499	mac	43	428305
30-Apr	14:30	219	C499	mac	44	462742
30-Apr	14:30	219	C499	mac	45	234857
30-Apr	14:30	219	C499	mac	46	635336
30-Apr	14:30	219	C499	mcss	47	313973
30-Apr	14:30	219	C499	mcss	48	695149
30-Apr	14:30	219	C499	mcss	49	336381
30-Apr	14:30	219	C499	mcss	50	964853
30-Apr	14:30	219	C499	o3	51	362528
30-Apr	14:30	219	C337	jmcb3	52	184616
30-Apr	14:30	219	C337	jmcb3	53	314692
30-Apr	14:30	219	C337	jmcb3	54	213196
30-Apr	14:30	219	C337	jmcb3	55	839611
30-Apr	14:30	219	C337	jmcb3	56	856622
30-Apr	14:30	219	C337	jmcb3	57	798387
30-Apr	14:30	219	C337	jmcb3	58	930591
30-Apr	14:30	219	C337	jmcb3	59	896708
30-Apr	14:30	219	C337	jmcm3	60	958046
30-Apr	14:30	219	C337	jmcm3	61	889143
30-Apr	14:30	219	C337	jmcm3	62	965278
30-Apr	14:30	219	C337	jmcm3	63	504498
30-Apr	14:30	219	C337	jmcm3	64	642319
30-Apr	14:30	219	C337	mcss	65	459307
30-Apr	14:30	219	C337	mcss	66	272295
30-Apr	14:30	219	C337	mcss	67	853159
30-Apr	14:30	219	C337	mcss	68	327225
30-Apr	14:30	219	C337	mcss	69	807989
30-Apr	14:30	219	C337	mcss	70	267236
30-Apr	14:30	219	C337	mcss	71	458119
30-Apr	14:30	219	C337	mcss	72	958296
30-Apr	14:30	219	C337	mcss	73	884661
30-Apr	14:30	219	C337	mcss	74	786425
30-Apr	14:30	219	C337	mcss	75	421038
30-Apr	14:30	219	C337	mcss	76	119519
30-Apr	14:30	219	C337	x1	77	421762
1-May	10:00	219	C526	ise2	1	635011
1-May	10:00	219	C526	ise2	2	714668
1-May	10:00	219	C526	ise2	3	658144
1-May	10:00	219	C526	ise2	4	599865
1-May	10:00	219	C526	ise2	5	977196
1-May	10:00	219	C526	ise2	6	742760
1-May	10:00	219	C526	ise2	7	814557
1-May	10:00	219	C526	ise2	8	190393
1-May	10:00	219	C526	ise2	9	582371
1-May	10:00	219	C526	ise2	10	671180
1-May	10:00	219	C526	ise2	11	888781
1-May	10:00	219	C526	ise2	12	512962
1-May	10:00	219	C526	ise2	13	567888
